ID,SKU,Type,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Regular Price,Sale Price
,MD1697,variable,Antrasit Düğmeli Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/449/moda-celikler-beyaz-scuba-sweat-gif3.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/449/moda-celikler-antrasiy-hirka-gif-2-gif8.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/449/moda-celikler-antrasiy-hirka-gif-2.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/449/moda-celikler-antrasiy-hirka.gif",,,,,,,,,0,RENK,"GRİ, KREM, SİYAH, TURUNCU",1,,,,,,,,,
,MD1697_a5cf00,variation,Antrasit Düğmeli Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1697,,,,,,0,RENK,GRİ,,,,,,,,,79.99,
,MD1697_aafab1,variation,Antrasit Düğmeli Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1697,,,,,,0,RENK,KREM,,,,,,,,,79.99,
,MD1697_ae01f2,variation,Antrasit Düğmeli Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1697,,,,,,0,RENK,SİYAH,,,,,,,,,79.99,
,MD1697_b130f3,variation,Antrasit Düğmeli Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1697,,,,,,0,RENK,TURUNCU,,,,,,,,,79.99,
,MD1698,variable,Unisex Bomber Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/454/moda-celikler-bomber-ceket-gif2.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/454/moda-celikler-bomber-ceket.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/454/moda-celikler-bomber-ceket-gif3.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/454/moda-celikler-bomber-ceket-gif5.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1698_35e090,variation,Unisex Bomber Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1698,,,,,,0,Beden,L,,,,,,,,,99.99,
,MD1698_3b3801,variation,Unisex Bomber Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1698,,,,,,0,Beden,M,,,,,,,,,99.99,
,MD1698_3dcec2,variation,Unisex Bomber Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1698,,,,,,0,Beden,S,,,,,,,,,99.99,
,MD1699,variable,Camel Kazayağı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/458/moda-celikler-desenli-hirka-gif5.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/458/moda-celikler-desenli-hirka-gif1.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/458/moda-celikler-desenli-hirka-gif6.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/458/moda-celikler-desenli-hirka-gif1-gif3.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1699_acce20,variation,Camel Kazayağı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1699,,,,,,0,Beden,L,,,,,,,,,99.99,
,MD1699_b1d041,variation,Camel Kazayağı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1699,,,,,,0,Beden,M,,,,,,,,,99.99,
,MD1699_b4ceb2,variation,Camel Kazayağı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1699,,,,,,0,Beden,S,,,,,,,,,99.99,
,MD1700,variable,Deri Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/462/moda-celikler-deri-pantolon.gif,,,,,,,,,0,Beden,"L, M, S",1,,,RENK,"KREM, SİYAH",1,,,,
,MD1700_267d00,variation,Deri Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1700,,,,,,0,Beden,L,,,,RENK,KREM,,,,99.99,
,MD1700_2bc501,variation,Deri Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1700,,,,,,0,Beden,L,,,,RENK,SİYAH,,,,99.99,
,MD1700_312892,variation,Deri Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1700,,,,,,0,Beden,M,,,,RENK,KREM,,,,99.99,
,MD1700_34d1e3,variation,Deri Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1700,,,,,,0,Beden,M,,,,RENK,SİYAH,,,,99.99,
,MD1700_385854,variation,Deri Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1700,,,,,,0,Beden,S,,,,RENK,KREM,,,,99.99,
,MD1700_3c5995,variation,Deri Pantolon,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1700,,,,,,0,Beden,S,,,,RENK,SİYAH,,,,99.99,
,MD1701,variable,Çiçekli Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/469/moda-celikler-cicekli-bluz-gif1.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/469/moda-celikler-cicekli-bluz.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/469/moda-celikler-cicekli-bluz-gif3.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1701_e6e4d0,variation,Çiçekli Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1701,,,,,,0,Beden,L,,,,,,,,,69.99,
,MD1701_ebd791,variation,Çiçekli Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1701,,,,,,0,Beden,M,,,,,,,,,69.99,
,MD1701_ee8272,variation,Çiçekli Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1701,,,,,,0,Beden,S,,,,,,,,,69.99,
,MD1702,variable,Siyah Fermuarlı Sweat,0,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/476/moda-celikler-fermuarli-siyah-sweat.gif,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1702_033d90,variation,Siyah Fermuarlı Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1702,,,,,,0,Beden,L,,,,,,,,,99.99,
,MD1702_09f9b1,variation,Siyah Fermuarlı Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1702,,,,,,0,Beden,M,,,,,,,,,99.99,
,MD1702_0d3dd2,variation,Siyah Fermuarlı Sweat,0,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1702,,,,,,0,Beden,S,,,,,,,,,99.99,
,MD1703,variable,Kolları Volanlı Siyah Kadife Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/477/moda-celikler-kollari-volanli-kadife-bluz.gif,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1703_46bf90,variation,Kolları Volanlı Siyah Kadife Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1703,,,,,,0,Beden,L,,,,,,,,,59.99,
,MD1703_517821,variation,Kolları Volanlı Siyah Kadife Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1703,,,,,,0,Beden,M,,,,,,,,,59.99,
,MD1703_54e322,variation,Kolları Volanlı Siyah Kadife Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1703,,,,,,0,Beden,S,,,,,,,,,59.99,
,MD1704,variable,Gümüş Düğmeli Ekose Ceket,0,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/481/moda-celikler-gumus-dugmeli-ekose-ceket.gif,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1704_9c2360,variation,Gümüş Düğmeli Ekose Ceket,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1704,,,,,,0,Beden,L,,,,,,,,,129.99,
,MD1704_a0a721,variation,Gümüş Düğmeli Ekose Ceket,0,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1704,,,,,,0,Beden,M,,,,,,,,,129.99,
,MD1704_a3b342,variation,Gümüş Düğmeli Ekose Ceket,0,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1704,,,,,,0,Beden,S,,,,,,,,,129.99,
,MD1705,simple,Camel Düğmeli Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/485/moda-celikler-krem-hirka.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/485/moda-celikler-krem-hirka-gif1.gif",,,,,,,,,0,,,,,,,,,,,79.99,
,MD1706,variable,Mor Transparan Bluz,0,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/486/moda-celikler-mor-transparan-bluz.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/486/moda-celikler-mor-transparan-bluz-gif1.gif",,,,,,,,,0,Beden,"L, M, S, XL",1,,,,,,,,,
,MD1706_067c03,variation,Mor Transparan Bluz,0,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1706,,,,,,0,Beden,XL,,,,,,,,,34.99,
,MD1706_e114a0,variation,Mor Transparan Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1706,,,,,,0,Beden,L,,,,,,,,,34.99,
,MD1706_e5f971,variation,Mor Transparan Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1706,,,,,,0,Beden,M,,,,,,,,,34.99,
,MD1706_e8a452,variation,Mor Transparan Bluz,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1706,,,,,,0,Beden,S,,,,,,,,,34.99,
,MD1707,variable,Krem Nike Yazılı Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/490/moda-celikler-krem-nike-yazili-sweat.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/490/moda-celikler-krem-nike-yazili-sweat-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/490/moda-celikler-krem-nike-yazili-sweat-gif2.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1707_3a4d30,variation,Krem Nike Yazılı Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1707,,,,,,0,Beden,L,,,,,,,,,79.99,
,MD1707_3fd961,variation,Krem Nike Yazılı Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1707,,,,,,0,Beden,M,,,,,,,,,79.99,
,MD1707_433252,variation,Krem Nike Yazılı Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1707,,,,,,0,Beden,S,,,,,,,,,79.99,
,MD1708,variable,Renkli Kaşe Ceket,1,0,visible,,,,,taxable,,1,6,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/494/moda-celikler-renkli-ceket.gif,,,,,,,,,0,Beden,"L, M, S, XL",1,,,,,,,,,
,MD1708_c0c040,variation,Renkli Kaşe Ceket,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1708,,,,,,0,Beden,L,,,,,,,,,79.99,
,MD1708_c514d1,variation,Renkli Kaşe Ceket,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1708,,,,,,0,Beden,M,,,,,,,,,79.99,
,MD1708_c7e1d2,variation,Renkli Kaşe Ceket,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1708,,,,,,0,Beden,S,,,,,,,,,79.99,
,MD1708_cadfc3,variation,Renkli Kaşe Ceket,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1708,,,,,,0,Beden,XL,,,,,,,,,79.99,
,MD1709,variable,Siyah Mickey Sweat,1,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/499/moda-celikler-mickey-sweat-gif32.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/499/moda-celikler-mickey-sweat.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1709_e63a60,variation,Siyah Mickey Sweat,1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1709,,,,,,0,Beden,L,,,,,,,,,69.99,
,MD1709_eb9131,variation,Siyah Mickey Sweat,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1709,,,,,,0,Beden,M,,,,,,,,,69.99,
,MD1709_eec0c2,variation,Siyah Mickey Sweat,1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1709,,,,,,0,Beden,S,,,,,,,,,69.99,
,MD1710,variable,Beyaz Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/503/moda-celikler-beyaz-sisme-mont.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/503/moda-celikler-beyaz-sisme-mont-gif1.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1710_49a3d0,variation,Beyaz Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1710,,,,,,0,Beden,L,,,,,,,,,119.99,
,MD1710_556221,variation,Beyaz Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1710,,,,,,0,Beden,M,,,,,,,,,119.99,
,MD1710_5844c2,variation,Beyaz Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1710,,,,,,0,Beden,S,,,,,,,,,119.99,
,MD1711,variable,Siyah Jeans,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/507/moda-celikler-siyah-jean1.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/507/moda-celikler-siyah-jean.gif",,,,,,,,,0,Beden,"L, M, S, XS",1,,,,,,,,,
,MD1711_95a950,variation,Siyah Jeans,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1711,,,,,,0,Beden,L,,,,,,,,,89.99,
,MD1711_a64321,variation,Siyah Jeans,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1711,,,,,,0,Beden,M,,,,,,,,,89.99,
,MD1711_a9c7f2,variation,Siyah Jeans,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1711,,,,,,0,Beden,S,,,,,,,,,89.99,
,MD1711_ad1733,variation,Siyah Jeans,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1711,,,,,,0,Beden,XS,,,,,,,,,89.99,
,MD1712,variable,Gri  Sweat,0,0,visible,,,,,taxable,,1,16,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/512/moda-celikler-gri-esofman-takim-gif1.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/512/moda-celikler-gri-esofman-takim.gif",,,,,,,,,0,Beden,"L, M, S",1,,,RENK,"GRİ, KREM, SİYAH, TURUNCU",1,,,,
,MD1712_4fcca0,variation,Gri  Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,L,,,,RENK,GRİ,,,,69.99,
,MD1712_5591f1,variation,Gri  Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,L,,,,RENK,KREM,,,,69.99,
,MD1712_58a582,variation,Gri  Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,L,,,,RENK,SİYAH,,,,69.99,
,MD1712_5bd203,variation,Gri  Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,L,,,,RENK,TURUNCU,,,,69.99,
,MD1712_5f75d4,variation,Gri  Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,M,,,,RENK,GRİ,,,,69.99,
,MD1712_62ac15,variation,Gri  Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,M,,,,RENK,KREM,,,,69.99,
,MD1712_65f5c6,variation,Gri  Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,M,,,,RENK,SİYAH,,,,69.99,
,MD1712_693207,variation,Gri  Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,M,,,,RENK,TURUNCU,,,,69.99,
,MD1712_6c8c68,variation,Gri  Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,S,,,,RENK,GRİ,,,,69.99,
,MD1712_6fe739,variation,Gri  Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,S,,,,RENK,KREM,,,,69.99,
,MD1712_730ac10,variation,Gri  Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,S,,,,RENK,SİYAH,,,,69.99,
,MD1712_7634e11,variation,Gri  Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1712,,,,,,0,Beden,S,,,,RENK,TURUNCU,,,,69.99,
,MD1713,variable,Gri Eşofman Alt,0,0,visible,,,,,taxable,,1,23,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/525/moda-celikler-gri-esofman-takim.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/525/moda-celikler-gri-esofman-takim-gif1.gif",,,,,,,,,0,Beden,"M, S, XS",1,,,RENK,"BEYAZ, GRİ, SİYAH, TURUNCU, VİZON",1,,,,
